"Plasma_lipid","Liver_ba","bicor","adj_pval"
"TG.50.3.FA14.1","a-MCA",-0.0270993129949619,1
"TG.50.3.FA16.0","a-MCA",0.0555111378573824,0.944968215840209
"TG.50.3.FA16.1","a-MCA",0.0969721621049062,0.823601421212331
"TG.50.3.FA18.0","a-MCA",-0.211511091315078,0.703142140402415
"TG.50.3.FA18.1","a-MCA",0.0173336126252749,1
"TG.50.3.FA18.2","a-MCA",0.0270867338956902,1
"TG.50.3.FA18.3","a-MCA",0.172738664600326,0.635915479800925
"TG.50.3.FA20.3","a-MCA",0.255914956480197,0.703641865108367
"TG.50.4.FA14.0","a-MCA",0.158248033266337,0.650637942010524
"TG.50.4.FA14.1","a-MCA",0.0448957152917581,0.980631549213665
"TG.50.4.FA16.0","a-MCA",0.190683463305403,0.551331627276824
"TG.50.4.FA16.1","a-MCA",0.0683832723205414,0.907746061770412
"TG.50.4.FA18.1","a-MCA",0.00522777682637317,1
"TG.50.4.FA18.2","a-MCA",0.0904382082910554,0.841868096405253
"TG.50.4.FA18.3","a-MCA",0.122865138781991,0.767210794166377
"TG.50.4.FA20.3","a-MCA",-0.618747760023728,0.494270461057149
"TG.50.4.FA20.4","a-MCA",0.515324310776758,0.317252619979053
"TG.50.5.FA14.0","a-MCA",0.272346684844003,0.670172763528963
"TG.50.5.FA16.0","a-MCA",0.0450468623607122,1
"TG.50.5.FA16.1","a-MCA",0.126689035715207,0.74757485239891
"TG.50.5.FA18.1","a-MCA",-0.0854296229556099,0.893730286460149
"TG.50.5.FA18.2","a-MCA",0.200908675815359,0.61292688665914
"TG.50.5.FA18.3","a-MCA",0.215579601212641,0.56650768324464
"TG.50.5.FA20.4","a-MCA",0.717230484925096,0.445678057060204
"TG.50.5.FA20.5","a-MCA",1,NA
"TG.51.0.FA16.0","a-MCA",-0.126960794355045,0.73171358879957
"TG.51.0.FA17.0","a-MCA",-0.122366446528927,0.756927709190675
"TG.51.0.FA18.0","a-MCA",-0.135756497216249,0.704972122305706
"TG.51.1.FA15.0","a-MCA",-0.0886480040325479,0.851817055497967
"TG.51.1.FA16.0","a-MCA",-0.0390076037416661,0.987993273645489
"TG.51.1.FA17.0","a-MCA",-0.0826189024667492,0.866109711415062
"TG.51.1.FA18.0","a-MCA",-0.114896708575081,0.770346986146311
"TG.51.1.FA18.1","a-MCA",-0.08614556390072,0.856942649052046
"TG.51.2.FA15.0","a-MCA",-0.0719080373054747,0.897492898208005
"TG.51.2.FA16.0","a-MCA",0.0121378593638246,1
"TG.51.2.FA16.1","a-MCA",-0.0114110086627163,1
"TG.51.2.FA17.0","a-MCA",0.0436180808130401,0.975257740619063
"TG.51.2.FA18.1","a-MCA",-0.0499994327418457,0.958640837769637
"TG.51.2.FA18.2","a-MCA",-0.0693230074165281,0.907042866123867
"TG.51.3.FA15.0","a-MCA",0.0257628297445129,1
"TG.51.3.FA16.1","a-MCA",0.00487709893839498,1
"TG.51.3.FA17.0","a-MCA",0.134289975032228,0.754735375348096
"TG.51.3.FA18.2","a-MCA",0.0202726427655853,1
"TG.51.3.FA18.3","a-MCA",0.461964515187891,0.397084995814951
"TG.51.4.FA15.0","a-MCA",0.144301002970737,0.709243617968813
"TG.51.4.FA16.1","a-MCA",0.0529627252221074,0.953356503784166
"TG.51.4.FA18.2","a-MCA",-0.0899632028924226,0.863783166615209
"TG.51.4.FA18.3","a-MCA",0.16422295733544,0.74882648711667
"TG.51.5.FA18.2","a-MCA",0.359973265036623,0.580223029700707
"TG.51.5.FA18.3","a-MCA",-0.383217663935664,0.806897651442274
"TG.52.0.FA16.0","a-MCA",-0.181469713042748,0.557042356934566
"TG.52.0.FA18.0","a-MCA",-0.209566924633335,0.474626346115252
"TG.52.0.FA20.0","a-MCA",-0.115763130075174,0.790657863112759
"TG.52.1.FA16.0","a-MCA",-0.0899201034883443,0.843740602884041
"TG.52.1.FA16.1","a-MCA",-0.0851178875684487,0.862742202790863
"TG.52.1.FA18.0","a-MCA",-0.135870457907983,0.704956155789089
"TG.52.1.FA18.1","a-MCA",-0.0950186380499098,0.829851393941025
"TG.52.1.FA20.0","a-MCA",-0.0817371296499422,0.870266644831679
"TG.52.1.FA20.1","a-MCA",-0.069278247598076,0.905808164339416
"TG.52.2.FA14.0","a-MCA",-0.0204499394589527,1
"TG.52.2.FA16.0","a-MCA",-0.0354940978887607,0.996147136996758
"TG.52.2.FA16.1","a-MCA",-0.0478059335199734,0.964069174084003
"TG.52.2.FA18.0","a-MCA",-0.0370803499518097,0.9916401179403
"TG.52.2.FA18.1","a-MCA",-0.0426217972174204,0.978170353927233
"TG.52.2.FA18.2","a-MCA",0.00172395210519505,1
"TG.52.2.FA20.0","a-MCA",-0.0796048881871882,0.889693139490807
"TG.52.2.FA20.1","a-MCA",-0.0623273780412789,0.924888854463645
"TG.52.2.FA20.2","a-MCA",-0.188085634755947,0.675332877701923
"TG.52.3.FA14.0","a-MCA",-0.162256991967917,0.710972316907037
"TG.52.3.FA16.0","a-MCA",0.0280273655280342,1
"TG.52.3.FA16.1","a-MCA",0.00500974382016747,1
"TG.52.3.FA18.0","a-MCA",-0.0187912841820073,1
"TG.52.3.FA18.1","a-MCA",0.00455331614498597,1
"TG.52.3.FA18.2","a-MCA",0.0269130356889903,1
"TG.52.3.FA18.3","a-MCA",0.102142303458143,0.825927788923475
"TG.52.3.FA20.0","a-MCA",0.0281108561643986,1
"TG.52.3.FA20.1","a-MCA",-0.0555233787255405,0.949195865001747
"TG.52.3.FA20.2","a-MCA",-0.0392960253170685,0.988783449902238
"TG.52.3.FA20.3","a-MCA",0.0135629807590766,1
"TG.52.3.FA22.1","a-MCA",-0.0132963227442556,1
"TG.52.4.FA14.0","a-MCA",-0.086099355634623,0.919543484315652
"TG.52.4.FA16.0","a-MCA",-0.0354623336643742,0.996147136996758
"TG.52.4.FA16.1","a-MCA",0.036746282898128,0.992139693609137
"TG.52.4.FA18.0","a-MCA",-0.405375195860553,0.273044757322441
"TG.52.4.FA18.1","a-MCA",0.0540218944171575,0.94885942296239
"TG.52.4.FA18.2","a-MCA",-0.0121201264447964,1
"TG.52.4.FA18.3","a-MCA",0.144791296589012,0.671398152062342
"TG.52.4.FA20.0","a-MCA",0.0863557794037221,0.919122879045473
"TG.52.4.FA20.2","a-MCA",0.0705538432021919,0.944968215840209
"TG.52.4.FA20.3","a-MCA",0.0937525923254228,0.847424969542305
"TG.52.4.FA20.4","a-MCA",0.224852725357502,0.474287709108643
"TG.52.4.FA22.1","a-MCA",0.0662654001486376,0.994003196625064
"TG.52.4.FA22.4","a-MCA",NA,NA
"TG.52.5.FA14.0","a-MCA",-0.0169398650262043,1
"TG.52.5.FA16.0","a-MCA",0.034248240981812,1
"TG.52.5.FA16.1","a-MCA",0.0295144010076458,1
"TG.52.5.FA18.1","a-MCA",0.14097068831412,0.685225734214075
"TG.52.5.FA18.2","a-MCA",-0.00586144504804332,1
"TG.52.5.FA18.3","a-MCA",0.073261515968405,0.900390802580362
"TG.52.5.FA20.3","a-MCA",0.0480121222285193,0.98632658767015
"TG.52.5.FA20.4","a-MCA",0.0926719823800323,0.856288112789687
"TG.52.5.FA20.5","a-MCA",0.232402814900541,0.622279680855725
"TG.52.5.FA22.5","a-MCA",0.24855285010475,0.730217035712431
"TG.52.6.FA14.0","a-MCA",0.0467411168587215,0.977024888682847
"TG.52.6.FA16.0","a-MCA",0.298995025895229,0.33348074903101
"TG.52.6.FA16.1","a-MCA",0.168793974616016,0.604973739293879
"TG.52.6.FA18.1","a-MCA",0.248275764717609,0.539954197398629
"TG.52.6.FA18.2","a-MCA",0.110375503173406,0.840894887130395
"TG.52.6.FA18.3","a-MCA",0.185245153687405,0.650637942010524
"TG.52.6.FA20.4","a-MCA",0.118877642095308,0.856871366806042
"TG.52.6.FA20.5","a-MCA",0.149677672753253,0.764754409277579
"TG.52.6.FA22.6","a-MCA",-0.123314478726964,0.806897651442274
"TG.52.7.FA16.0","a-MCA",-0.121480468741566,0.74882648711667
"TG.52.7.FA18.1","a-MCA",-0.0915308089772167,0.871702593413738
"TG.52.7.FA20.5","a-MCA",0.297599313265282,0.576876108024108
"TG.52.7.FA22.6","a-MCA",-0.242836149004294,0.653836292281243
"TG.52.8.FA16.1","a-MCA",-0.0842679598235705,0.868214150299398
"TG.52.8.FA18.2","a-MCA",0.449160702877978,0.373107699276985
"TG.53.0.FA16.0","a-MCA",0.0168752096495083,1
"TG.53.1.FA16.0","a-MCA",-0.0899815751818755,0.843740602884041
"TG.53.1.FA17.0","a-MCA",-0.114255755699902,0.772995945499102
"TG.53.1.FA18.0","a-MCA",-0.118821683166271,0.756927709190675
"TG.53.1.FA18.1","a-MCA",-0.0844093383417083,0.862210805989133
"TG.53.2.FA16.0","a-MCA",-0.0688507526837491,0.907041617030687
"TG.53.2.FA17.0","a-MCA",-0.0879610647943369,0.851817055497967
"TG.53.2.FA18.1","a-MCA",-0.0546898149809106,0.947005178218246
"TG.53.2.FA18.2","a-MCA",-0.19614288957742,0.512707440803142
"TG.53.3.FA16.0","a-MCA",-0.00804793334286468,1
"TG.53.3.FA17.0","a-MCA",0.00736636465207052,1
"TG.53.3.FA18.2","a-MCA",-0.0600838874997494,0.932426588025773
"TG.53.4.FA16.0","a-MCA",-0.0325857191971619,1
"TG.53.4.FA17.0","a-MCA",-0.0654416387544633,0.939064311796825
"TG.53.4.FA18.2","a-MCA",-0.0503151842844579,0.958267291518214
"TG.53.4.FA18.3","a-MCA",-0.0898877186840941,0.882604977311996
"TG.53.4.FA20.4","a-MCA",-0.0922641077465402,1
"TG.53.5.FA20.4","a-MCA",0.1088041597446,0.945249056153523
"TG.53.6.FA20.4","a-MCA",0.310185206645916,0.866494373295044
"TG.54.0.FA16.0","a-MCA",-0.111855536559073,0.788709951582581
"TG.54.0.FA18.0","a-MCA",-0.248034649173012,0.367967026587465
"TG.54.1.FA16.0","a-MCA",-0.125761144913028,0.735286298340581
"TG.54.1.FA18.0","a-MCA",-0.178824478413626,0.563875417382745
"TG.54.1.FA18.1","a-MCA",-0.175259842248093,0.574795883117623
"TG.54.1.FA20.0","a-MCA",-0.0694374484143591,0.905646268298651
"TG.54.1.FA20.1","a-MCA",-0.0861686811394059,0.856895353735241
"TG.54.2.FA16.0","a-MCA",-0.0880040303952348,0.851771855302888
"TG.54.2.FA18.0","a-MCA",-0.113699879472793,0.775281108983605
"TG.54.2.FA18.1","a-MCA",-0.113887149971513,0.774433525638765
"TG.54.2.FA18.2","a-MCA",-0.0930270601726188,0.837119049827736
"TG.54.2.FA20.0","a-MCA",-0.0347334199024619,0.997962627584801
"TG.54.2.FA20.1","a-MCA",-0.088197601100532,0.850946660741518
"TG.54.2.FA20.2","a-MCA",-0.164230855460347,0.644198416439506
"TG.54.3.FA16.0","a-MCA",0.001303844460154,1
"TG.54.3.FA16.1","a-MCA",-0.0417628934835824,0.980631549213665
"TG.54.3.FA18.0","a-MCA",-0.0619541800940956,0.92517452452986
"TG.54.3.FA18.1","a-MCA",-0.0668446890826069,0.913682607059566
"TG.54.3.FA18.2","a-MCA",-0.0686345165430597,0.907117818340241
"TG.54.3.FA18.3","a-MCA",-0.470701739985217,0.618236519781299
"TG.54.3.FA20.1","a-MCA",-0.0246470081847983,1
"TG.54.3.FA20.2","a-MCA",-0.025563356190966,1
"TG.54.3.FA20.3","a-MCA",0.068177578354743,0.92215961190875
"TG.54.4.FA16.0","a-MCA",0.170404702773061,0.588894344528934
"TG.54.4.FA16.1","a-MCA",0.00315237362740705,1
"TG.54.4.FA18.0","a-MCA",-0.0489417601190578,0.960460635832393
"TG.54.4.FA18.1","a-MCA",-0.0166390600494163,1
"TG.54.4.FA18.2","a-MCA",0.00243950955748629,1
"TG.54.4.FA18.3","a-MCA",-0.000105348156873575,1
"TG.54.4.FA20.1","a-MCA",0.0316679949167625,1
"TG.54.4.FA20.2","a-MCA",0.0705201905148221,0.90184936959966
"TG.54.4.FA20.3","a-MCA",0.148497330671978,0.656815140680626
"TG.54.4.FA20.4","a-MCA",0.194240315083924,0.547447061492592
"TG.54.4.FA22.1","a-MCA",-0.181850737582915,0.724819261746914
"TG.54.4.FA22.4","a-MCA",-0.612387872956505,0.885133550297301
"TG.54.5.FA16.0","a-MCA",0.193819493326945,0.537777342120469
"TG.54.5.FA16.1","a-MCA",0.0853082239148476,0.859901125419114
"TG.54.5.FA18.0","a-MCA",0.110470011620285,0.812120360048695
"TG.54.5.FA18.1","a-MCA",0.0212769835228675,1
"TG.54.5.FA18.2","a-MCA",-0.0578439840973103,0.937968777472683
"TG.54.5.FA18.3","a-MCA",0.118476357145934,0.757981989603478
"TG.54.5.FA20.2","a-MCA",0.0421647125335193,0.996658770935625
"TG.54.5.FA20.3","a-MCA",0.211277330126193,0.475462702088434
"TG.54.5.FA20.4","a-MCA",0.236066789708655,0.402432044249445
"TG.54.5.FA20.5","a-MCA",0.285497652063044,0.497377137922161
"TG.54.5.FA22.1","a-MCA",0.162689587528947,0.92517452452986
"TG.54.5.FA22.4","a-MCA",0.615815952252535,0.114092192077216
"TG.54.5.FA22.5","a-MCA",0.159234767747344,0.676553518946261
"TG.54.6.FA16.0","a-MCA",0.244989033892675,0.391996270189743
"TG.54.6.FA16.1","a-MCA",0.13978698249056,0.689025391697472
"TG.54.6.FA18.1","a-MCA",0.0545391414336675,0.94885942296239
"TG.54.6.FA18.2","a-MCA",-0.143378613720227,0.697040405673043
"TG.54.6.FA18.3","a-MCA",-0.109106366044138,0.812472548696524
"TG.54.6.FA20.3","a-MCA",0.228991717182518,0.476742914263766
"TG.54.6.FA20.4","a-MCA",0.230481056189998,0.42842362490723
"TG.54.6.FA20.5","a-MCA",0.162489726714205,0.634323128338915
"TG.54.6.FA22.5","a-MCA",0.067760059681685,0.931866154632993
"TG.54.6.FA22.6","a-MCA",0.152101556801594,0.654495728571724
"TG.54.7.FA16.1","a-MCA",0.227728323456523,0.452518858707277
"TG.54.7.FA18.1","a-MCA",0.00369056488768846,1
"TG.54.7.FA18.2","a-MCA",0.0590158548342899,0.974269389445911
"TG.54.7.FA18.3","a-MCA",-0.154692656274663,0.787494925830945
"TG.54.7.FA20.4","a-MCA",0.23864702045809,0.488082986018202
"TG.54.7.FA20.5","a-MCA",-0.0861923640939615,0.865542960142455
"TG.54.7.FA22.5","a-MCA",0.230859367560935,0.625185536398473
"TG.54.7.FA22.6","a-MCA",0.0272214157227848,1
"TG.54.8.FA18.2","a-MCA",0.110568157793032,0.812096576094728
"TG.54.8.FA18.3","a-MCA",0.428790628712278,0.531905462256668
"TG.54.8.FA20.4","a-MCA",0.135208196394945,0.996658770935625
"TG.54.8.FA20.5","a-MCA",-0.0805879032712351,0.914409703938179
"TG.54.8.FA22.6","a-MCA",0.136029826052781,0.75913720033646
"TG.55.1.FA16.0","a-MCA",-0.105916840028279,0.805744381417298
"TG.55.1.FA18.1","a-MCA",0.0705536795692779,0.90184936959966
"TG.55.2.FA18.1","a-MCA",-0.103077296294454,0.806897651442274
"TG.55.2.FA18.2","a-MCA",-0.118902486695228,0.782963548908367
"TG.55.3.FA18.1","a-MCA",-0.0727824930014391,0.894928663939912
"TG.55.3.FA18.2","a-MCA",-0.216486703893526,0.465024357159486
"TG.55.4.FA18.1","a-MCA",-0.0823501829753494,0.866585526863847
"TG.55.4.FA18.2","a-MCA",-0.0543199951607914,0.948471464930058
"TG.55.5.FA18.1","a-MCA",-0.052585572790841,0.951456435683934
"TG.55.5.FA18.2","a-MCA",-0.229154750051563,0.483023835287924
"TG.55.5.FA20.4","a-MCA",-0.222282903017254,0.725589437324775
"TG.55.7.FA15.0","a-MCA",0.336785162476932,0.16722532049836
"TG.55.7.FA22.6","a-MCA",-0.154741264784553,0.690654517472891
"TG.56.1.FA16.0","a-MCA",-0.081012628139917,0.89454878025492
"TG.56.1.FA18.1","a-MCA",-0.132384715997318,0.724771253471845
"TG.56.10.FA18.2","a-MCA",-0.268903761911535,0.331191862689374
"TG.56.2.FA16.0","a-MCA",-0.0710373632406879,0.902340978371601
"TG.56.2.FA18.0","a-MCA",-0.167158035829621,0.604973739293879
"TG.56.2.FA20.0","a-MCA",-0.200206398070898,0.499366271105656
"TG.56.2.FA20.1","a-MCA",-0.0747083470962818,0.890668631024461
"TG.56.3.FA16.0","a-MCA",0.00523780114997078,1
"TG.56.3.FA18.0","a-MCA",-0.102350447648072,0.812650599066271
"TG.56.3.FA18.1","a-MCA",-0.114149257729746,0.773397691682583
"TG.56.3.FA18.2","a-MCA",-0.160652510576022,0.620581447407722
"TG.56.3.FA20.0","a-MCA",-0.0637802103595152,0.924412016003951
"TG.56.3.FA20.1","a-MCA",-0.0812977644748943,0.869471593585051
"TG.56.3.FA20.2","a-MCA",-0.136530178059086,0.727395867215007
"TG.56.4.FA16.0","a-MCA",-0.0372108452552117,0.998116505518461
"TG.56.4.FA18.0","a-MCA",0.0824218081000956,0.870620084241693
"TG.56.4.FA18.1","a-MCA",0.00851189693447934,1
"TG.56.4.FA18.2","a-MCA",-0.109745146128131,0.788631934480094
"TG.56.4.FA20.1","a-MCA",-0.075111713261868,0.889693139490807
"TG.56.4.FA20.2","a-MCA",-0.037554346583027,0.990704659835416
"TG.56.4.FA20.3","a-MCA",-0.0492186874784087,0.969702720238893
"TG.56.4.FA20.4","a-MCA",-0.0585411880772126,0.989050639610109
"TG.56.4.FA22.4","a-MCA",-0.704277915937935,0.676265667105537
"TG.56.5.FA16.0","a-MCA",0.172005245229368,0.616347620031617
"TG.56.5.FA18.0","a-MCA",0.0768104092919332,0.901547685023971
"TG.56.5.FA18.1","a-MCA",0.148361829066931,0.656978392177411
"TG.56.5.FA18.2","a-MCA",-0.0759901555559132,0.894345692540866
"TG.56.5.FA20.1","a-MCA",0.0450371742258566,0.986138625507888
"TG.56.5.FA20.2","a-MCA",-0.0644969770869351,0.924412016003951
"TG.56.5.FA20.3","a-MCA",0.154774990890901,0.637607804184854
"TG.56.5.FA20.4","a-MCA",0.100361609568348,0.831767400642434
"TG.56.5.FA22.4","a-MCA",0.0742122843337018,0.90184936959966
"TG.56.5.FA22.5","a-MCA",0.122166887951767,0.80832284667927
"TG.56.6.FA16.0","a-MCA",0.212636288655638,0.498611285727059
"TG.56.6.FA18.0","a-MCA",0.242152186401428,0.430146584299865
"TG.56.6.FA18.1","a-MCA",0.170256531832354,0.605362270025619
"TG.56.6.FA18.2","a-MCA",0.132080133775454,0.735286298340581
"TG.56.6.FA18.3","a-MCA",-0.031104433754458,1
"TG.56.6.FA20.2","a-MCA",0.281632502168376,0.4949736184648
"TG.56.6.FA20.3","a-MCA",0.183649284412793,0.570498362568301
"TG.56.6.FA20.4","a-MCA",0.197962423330774,0.524312539228535
"TG.56.6.FA20.5","a-MCA",0.359303344982357,0.347817093317233
"TG.56.6.FA22.4","a-MCA",0.0989702834371584,0.83278784808757
"TG.56.6.FA22.5","a-MCA",0.213735225781101,0.4620757935035
"TG.56.6.FA22.6","a-MCA",0.104774126599036,0.815594847921742
"TG.56.7.FA16.0","a-MCA",0.157024527470347,0.641101412239288
"TG.56.7.FA16.1","a-MCA",0.0669311968530741,0.956087438168277
"TG.56.7.FA18.0","a-MCA",-0.0269190005053448,1
"TG.56.7.FA18.1","a-MCA",0.180368523092526,0.564004896912273
"TG.56.7.FA18.2","a-MCA",0.0868609329074223,0.87525554313963
"TG.56.7.FA18.3","a-MCA",0.120692625408862,0.791720426775234
"TG.56.7.FA20.3","a-MCA",0.302430326788408,0.349592896187269
"TG.56.7.FA20.4","a-MCA",0.190667778496074,0.53653566283526
"TG.56.7.FA20.5","a-MCA",0.073217387984007,0.902340978371601
"TG.56.7.FA22.4","a-MCA",-0.0609404916077652,0.996658770935625
"TG.56.7.FA22.5","a-MCA",0.130036126926392,0.7270723004907
"TG.56.7.FA22.6","a-MCA",0.125776044885771,0.735286298340581
"TG.56.8.FA16.0","a-MCA",-0.112977715103781,0.782963548908367
"TG.56.8.FA16.1","a-MCA",0.184544617326581,0.620797215102181
"TG.56.8.FA18.1","a-MCA",-0.00913472475591469,1
"TG.56.8.FA18.2","a-MCA",0.0162170714233514,1
"TG.56.8.FA18.3","a-MCA",0.106970163003385,0.809027865728136
"TG.56.8.FA20.4","a-MCA",-0.00276557174651417,1
"TG.56.8.FA20.5","a-MCA",-0.104545880214138,0.812472548696524
"TG.56.8.FA22.5","a-MCA",0.0352792438282428,1
"TG.56.8.FA22.6","a-MCA",-0.0482791105732857,0.962225332332564
"TG.56.9.FA18.3","a-MCA",0.259636532355654,0.610728775764276
"TG.56.9.FA20.4","a-MCA",0.592268365226409,0.142580262792539
"TG.56.9.FA20.5","a-MCA",-0.312012540407633,0.310332521674167
"TG.56.9.FA22.6","a-MCA",-0.102867444044377,0.839030232015296
"TG.57.10.FA22.6","a-MCA",0.366269819454081,0.980631549213665
"TG.57.2.FA18.1","a-MCA",-0.01887314077891,1
"TG.57.3.FA18.2","a-MCA",-0.1036671405836,0.859901125419114
"TG.58.10.FA18.2","a-MCA",-0.0903464222013527,0.878279892237439
"TG.58.10.FA20.4","a-MCA",0.538170413485408,0.11567581583998
"TG.58.10.FA20.5","a-MCA",0.517394256716441,0.22443950350055
"TG.58.10.FA22.5","a-MCA",0.565671452990376,0.198382652524885
"TG.58.10.FA22.6","a-MCA",-0.17402598169338,0.66098740528864
"TG.58.2.FA18.1","a-MCA",-0.14313027503725,0.717815896040072
"TG.58.3.FA18.1","a-MCA",-0.0911038728709577,0.840198023225233
"TG.58.5.FA18.1","a-MCA",-0.107358083952781,0.806897651442274
"TG.58.6.FA16.0","a-MCA",-0.0420127701697588,1
"TG.58.6.FA18.0","a-MCA",0.3020897254988,0.739370641615215
"TG.58.6.FA18.1","a-MCA",0.023051238909094,1
"TG.58.6.FA20.4","a-MCA",0.264449437290626,0.601538157089965
"TG.58.6.FA22.4","a-MCA",-0.0201992298066226,1
"TG.58.6.FA22.5","a-MCA",0.132525345589869,0.798224711299955
"TG.58.7.FA16.0","a-MCA",0.249190396981219,0.530000611151815
"TG.58.7.FA18.0","a-MCA",0.330651199604899,0.45882715614482
"TG.58.7.FA18.1","a-MCA",0.155400726845864,0.665378562567173
"TG.58.7.FA18.2","a-MCA",0.45556071137466,0.301280028986418
"TG.58.7.FA20.4","a-MCA",0.369220557294024,0.342553940144082
"TG.58.7.FA22.4","a-MCA",-0.174025741140804,0.73378855472832
"TG.58.7.FA22.5","a-MCA",0.1264331573098,0.736766969784986
"TG.58.7.FA22.6","a-MCA",0.0677181862709995,0.920107601180092
"TG.58.8.FA18.1","a-MCA",0.132853930580561,0.718654561767784
"TG.58.8.FA18.2","a-MCA",0.386752382707252,0.321561450848811
"TG.58.8.FA20.3","a-MCA",0.0516213103439773,1
"TG.58.8.FA20.4","a-MCA",0.195186841669927,0.613011121069425
"TG.58.8.FA22.5","a-MCA",0.129242854372508,0.752906936016056
"TG.58.8.FA22.6","a-MCA",0.11783936080705,0.759920145726334
"TG.58.9.FA18.1","a-MCA",-0.0256105170429831,1
"TG.58.9.FA18.2","a-MCA",0.170194168158362,0.703142140402415
"TG.58.9.FA20.4","a-MCA",0.245129783615489,0.626101519459424
"TG.58.9.FA22.5","a-MCA",0.0429791650933725,1
"TG.58.9.FA22.6","a-MCA",-0.0847517736448284,0.8692061989462
"TG.60.10.FA22.5","a-MCA",-0.0655554957145453,0.998374759176708
"TG.60.10.FA22.6","a-MCA",0.0753371444154435,0.969383379116979
"TG.60.11.FA22.5","a-MCA",0.520499430166551,0.309705349502354
"TG.60.11.FA22.6","a-MCA",0.377481898100434,0.341434817611111
"TG.60.12.FA22.6","a-MCA",0.147359184850614,0.806897651442274
"CE.12.0","b-MCA",0.22752163584771,0.417854233521065
"CE.14.0","b-MCA",0.187052022436121,0.54094238189735
"CE.14.1","b-MCA",0.163446813983014,0.61292688665914
"CE.15.0","b-MCA",0.246993840623739,0.370209217240885
"CE.16.0","b-MCA",0.111001033587747,0.785960390848507
"CE.16.1","b-MCA",0.153050288482492,0.644198416439506
"CE.17.0","b-MCA",0.224552484968455,0.427836962823109
"CE.18.0","b-MCA",0.0974566258832038,0.823030296857059
"CE.18.1","b-MCA",0.100476052706975,0.812472548696524
"CE.18.2","b-MCA",0.0536628854198143,0.949531388006714
"CE.18.3","b-MCA",0.129513257419717,0.725589437324775
"CE.18.4","b-MCA",-0.0127613894670577,1
"CE.20.0","b-MCA",-0.158883286469739,0.625185536398473
"CE.20.1","b-MCA",-0.0108293886450751,1
"CE.20.2","b-MCA",0.0727218204951475,0.894928663939912
"CE.20.3","b-MCA",0.12911257724864,0.726678849904889
"CE.20.4","b-MCA",0.0896983677556142,0.844768902211116
"CE.20.5","b-MCA",-0.387844595226248,0.077677843496807
"CE.22.0","b-MCA",0.0404551150521184,0.983347700901495
"CE.22.1","b-MCA",0.155859896065227,0.63552071787139
"CE.22.2","b-MCA",0.137633845479912,0.697815482379541
"CE.22.4","b-MCA",-0.0125191475208115,1
"CE.22.5","b-MCA",-0.0599660064373021,0.932803650488802
"CE.22.6","b-MCA",-0.0196271869779004,1
"CE.24.0","b-MCA",0.0636131328555063,0.922129180481025
"CE.24.1","b-MCA",-0.150208034453927,0.651440256898848
"Cer.d18.0.22.0","b-MCA",-1,NA
"Cer.d18.0.24.0","b-MCA",1,NA
"Cer.d18.0.24.1","b-MCA",0.139042518277232,0.811469700750639
"Cer.d18.0.26.1","b-MCA",0.700392137412569,0.839030232015296
"Cer.d18.1.14.0","b-MCA",0.765546788653278,0.613177798912893
"Cer.d18.1.16.0","b-MCA",0.186677483240517,0.541972600452903
"Cer.d18.1.18.0","b-MCA",-0.330185965469788,0.787922253081313
"Cer.d18.1.20.0","b-MCA",0.0246438119406593,1
"Cer.d18.1.22.0","b-MCA",0.256595182553309,0.343952660711113
"Cer.d18.1.22.1","b-MCA",0.0640524957103371,0.926211020876586
"Cer.d18.1.24.0","b-MCA",0.242867102006641,0.379177567403813
"Cer.d18.1.24.1","b-MCA",0.16826743503625,0.596612104691002
"DG.12.0_18.0","b-MCA",-0.674031758641801,0.364983085986923
"DG.12.0_18.1","b-MCA",-0.910047512298996,0.650637942010524
"DG.12.0_18.2","b-MCA",-0.0932415784393221,0.937197978636473
"DG.14.0_16.0","b-MCA",0.380816925970686,0.72964750123956
"DG.14.0_16.1","b-MCA",NA,NA
"DG.14.0_18.1","b-MCA",-0.190940089933747,0.811196890844009
"DG.14.0_18.2","b-MCA",NA,NA
"DG.14.0_20.0","b-MCA",0.0699932412395753,0.986886255560006
"DG.14.1_16.0","b-MCA",NA,NA
"DG.14.1_18.1","b-MCA",0,1
"DG.15.0_18.1","b-MCA",0,1
"DG.16.0_16.0","b-MCA",0.0420652541641931,0.980148458027803
"DG.16.0_16.1","b-MCA",0.299744850285518,0.443460979483863
"DG.16.0_18.0","b-MCA",0.000507100949625314,1
"DG.16.0_18.1","b-MCA",0.340172595321947,0.156565379329864
"DG.16.0_18.2","b-MCA",-0.172026211833075,0.637607804184854
"DG.16.0_18.3","b-MCA",NA,NA
"DG.16.0_20.3","b-MCA",NA,NA
"DG.16.0_20.4","b-MCA",0.131518047282148,1
"DG.16.0_22.6","b-MCA",0.00799088572098616,1
